-1.0,-1.0,0.6271940150260925,5.708505786895752
-1.0,-0.95,0.5096067295074463,5.65217864227295
-1.0,-0.9,0.4038871684074402,5.597434265136719
-1.0,-0.85,0.30838710021972654,5.542371971130371
-1.0,-0.8,0.2258468735218048,5.494535305023193
-1.0,-0.75,0.15867232751846314,5.443966835021973
-1.0,-0.7,0.10482527577877045,5.3938866767883304
-1.0,-0.6499999999999999,0.0655124419927597,5.344106811523438
-1.0,-0.6,0.04029690781980753,5.293193260192871
-1.0,-0.55,0.024989764146506787,5.241181758880615
-1.0,-0.5,0.015729710809886454,5.185676019668579
-1.0,-0.44999999999999996,0.010398010628297925,5.126498626708984
-1.0,-0.3999999999999999,0.007314914833754301,5.065709568023681
-1.0,-0.35,0.0053933310913853345,5.001515544891357
-1.0,-0.29999999999999993,0.004159415466710925,4.931334442138672
-1.0,-0.25,0.0033677509650588034,4.861214096069336
-1.0,-0.19999999999999996,0.002819114340469241,4.786495204925537
-1.0,-0.1499999999999999,0.0024994466663338243,4.709714935302735
-1.0,-0.09999999999999998,0.002321373998187482,4.62629263305664
-1.0,-0.04999999999999993,0.0022182735283859073,4.536632656097412
-1.0,0.0,0.002255821598228067,4.448034381866455
-1.0,0.050000000000000044,0.0024280389775522054,4.35133349609375
-1.0,0.10000000000000009,0.0028542848038487136,4.251958024978638
-1.0,0.15000000000000013,0.003595261056907475,4.1441416015625
-1.0,0.20000000000000018,0.004785163851454854,4.029119705200196
-1.0,0.25,0.0068866336261853575,3.9056740074157714
-1.0,0.30000000000000004,0.010388970037922263,3.770653848648071
-1.0,0.3500000000000001,0.016259724620729686,3.631030838012695
-1.0,0.40000000000000013,0.025918742567300798,3.470649658203125
-1.0,0.4500000000000002,0.04204448662698269,3.3063207416534426
-1.0,0.5,0.06815437945723533,3.1230609455108644
-1.0,0.55,0.10960762730240822,2.926361608505249
-1.0,0.6000000000000001,0.17058022212982177,2.722256118774414
-1.0,0.6500000000000001,0.2544582625627518,2.5165089359283446
-1.0,0.7000000000000002,0.366218873500824,2.305371523857117
-1.0,0.75,0.5143076786994935,2.107653789520264
-1.0,0.8,0.70496080493927,1.935686658859253
-1.0,0.8500000000000001,0.9391591110229492,1.7949134521484376
-1.0,0.9000000000000001,1.2177345266342163,1.677772198677063
-1.0,0.9500000000000002,1.5280547399520874,1.5895207414627075
-1.0,1.0,1.8717875633239747,1.558271248817444
-1.0,1.0500000000000003,2.250514102935791,1.6072456874847412
-1.0,1.1,2.649648180007935,1.7605576343536378
-1.0,1.15,3.0719772148132325,2.042983013153076
-1.0,1.2000000000000002,3.489768970489502,2.4162770042419432
-1.0,1.25,3.8893763465881346,2.8255113430023195
-1.0,1.3000000000000003,4.271478897094727,3.254287208557129
-1.0,1.35,4.639252635955811,3.6838517971038818
-1.0,1.4000000000000004,5.008049865722656,4.112780277252197
-1.0,1.4500000000000002,5.384922843933105,4.568754306793213
-1.0,1.5,5.772938293457031,5.033857383728027
-1.0,1.5500000000000003,6.169592735290528,5.501731224060059
-1.0,1.6,6.5557074508666995,5.960243350982666
-1.0,1.6500000000000004,6.929489551544189,6.409311168670654
-1.0,1.7000000000000002,7.27749278640747,6.833455028533936
-1.0,1.75,7.625115520477295,7.248896331787109
-1.0,1.8000000000000003,7.96752299118042,7.648489650726319
-1.0,1.85,8.298512062072755,8.037381317138673
-1.0,1.9000000000000004,8.62719329071045,8.406152603149414
-1.0,1.9500000000000002,8.949785354614258,8.7578784866333
-1.0,2.0,9.270450645446777,9.11295336151123
-0.95,-1.0,0.6274260745048523,5.705466724395752
-0.95,-0.95,0.511643679857254,5.651609245300293
-0.95,-0.9,0.4068515746593475,5.5986510810852055
-0.95,-0.85,0.30982008504867553,5.541686424255371
-0.95,-0.8,0.22734660422801972,5.492420001983643
-0.95,-0.75,0.1592828813791275,5.441029151916504
-0.95,-0.7,0.10531034621596336,5.391586158752442
-0.95,-0.6499999999999999,0.0655805983543396,5.342467403411865
-0.95,-0.6,0.040351476818323136,5.293130405426026
-0.95,-0.55,0.024774668920785187,5.236123168945313
-0.95,-0.5,0.015442871656268835,5.183161396026612
-0.95,-0.44999999999999996,0.010181426106020809,5.120868663787842
-0.95,-0.3999999999999999,0.007243419716134667,5.062778957366944
-0.95,-0.35,0.005309815216809511,4.994301456451416
-0.95,-0.29999999999999993,0.00405861016921699,4.931210414886475
-0.95,-0.25,0.003270190224982798,4.8567520561218265
-0.95,-0.19999999999999996,0.002748356248717755,4.785279193878174
-0.95,-0.1499999999999999,0.0024596275445073843,4.7084203033447265
-0.95,-0.09999999999999998,0.00224045744095929,4.621776145935058
-0.95,-0.04999999999999993,0.002137955145444721,4.533791519165039
-0.95,0.0,0.0021667074933648107,4.4498207378387455
-0.95,0.050000000000000044,0.0023222904335707425,4.352395740509033
-0.95,0.10000000000000009,0.0026988806996960193,4.254831804275513
-0.95,0.15000000000000013,0.0034083639541640878,4.141334712982178
-0.95,0.20000000000000018,0.004501438845880329,4.026684043884277
-0.95,0.25,0.006487873531877995,3.9066357688903808
-0.95,0.30000000000000004,0.009812248567119241,3.768560338973999
-0.95,0.3500000000000001,0.015504178002476693,3.6251373901367185
-0.95,0.40000000000000013,0.024779939386993646,3.4707579460144045
-0.95,0.4500000000000002,0.04031636111438274,3.3018676147460937
-0.95,0.5,0.06639621499180794,3.1150009174346924
-0.95,0.55,0.10648362085223198,2.9224643173217775
-0.95,0.6000000000000001,0.16652259147167206,2.7169530029296873
-0.95,0.6500000000000001,0.24836360001564026,2.507171552658081
-0.95,0.7000000000000002,0.35866837763786313,2.2946910610198974
-0.95,0.75,0.5045875115394592,2.093367259979248
-0.95,0.8,0.6931277229785919,1.9147119979858398
-0.95,0.8500000000000001,0.9261281580924988,1.7688558597564696
-0.95,0.9000000000000001,1.1998653573989868,1.6422024049758912
-0.95,0.9500000000000002,1.5147172451019286,1.551960165977478
-0.95,1.0,1.8582896909713744,1.5159798069000243
-0.95,1.0500000000000003,2.2335450706481934,1.5603374099731446
-0.95,1.1,2.6353632373809814,1.7137648544311523
-0.95,1.15,3.0575572547912597,1.998543067932129
-0.95,1.2000000000000002,3.478189399719238,2.376462604522705
-0.95,1.25,3.8796623039245604,2.7919816131591797
-0.95,1.3000000000000003,4.264381387710571,3.225494047164917
-0.95,1.35,4.637838214874267,3.6561322917938233
-0.95,1.4000000000000004,5.000671634674072,4.091249599456787
-0.95,1.4500000000000002,5.381724517822265,4.542894683837891
-0.95,1.5,5.773669330596924,5.007467880249023
-0.95,1.5500000000000003,6.160384090423584,5.47763007736206
-0.95,1.6,6.552530967712403,5.942459091186524
